project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,label,tags,notes
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,isNull,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-r2dbc/src/main/java/org/springframework/r2dbc/core/binding/Bindings.java#L171,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),org.springframework.r2dbc.core.binding.Bindings.Binding.isNull(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,2,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,isEqualTo,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/MediaTypeAssert.java#L55,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.test.http.MediaTypeAssert.isEqualTo(java.lang.String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,getHandler,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/web/servlet/TestDispatcherServlet.java#L121,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.test.web.servlet.TestDispatcherServlet.getHandler(jakarta.servlet.http.HttpServletRequest),org.springframework.test.web.servlet.TestDispatcherServlet.getHandler(HttpServletRequest),org.springframework.test.web.servlet.TestDispatcherServlet.getHandler(HttpServletRequest),#test-code #test-case-method,#main-code,1,1,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,assertThat,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/http/HttpHeadersAssertTests.java#L459,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.test.http.HttpHeadersAssertTests.assertThat(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,getAccessControlAllowMethods,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/http/HttpHeaders.java#L684,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.http.HttpHeaders.getAccessControlAllowMethods(),org.springframework.http.HttpHeaders.getAccessControlAllowMethods(),org.springframework.http.HttpHeaders.getAccessControlAllowMethods(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,getAccessControlAllowOrigin,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/http/HttpHeaders.java#L710,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.http.HttpHeaders.getAccessControlAllowOrigin(),org.springframework.http.HttpHeaders.getAccessControlAllowOrigin(),org.springframework.http.HttpHeaders.getAccessControlAllowOrigin(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,getStatusCode,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/http/server/reactive/AbstractServerHttpResponse.java#L106,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.http.server.reactive.AbstractServerHttpResponse.getStatusCode(),org.springframework.http.server.reactive.AbstractServerHttpResponse.getStatusCode(),org.springframework.http.server.reactive.AbstractServerHttpResponse.getStatusCode(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,getHeaders,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/main/java/org/springframework/http/server/reactive/AbstractServerHttpResponse.java#L116,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.http.server.reactive.AbstractServerHttpResponse.getHeaders(),org.springframework.http.server.reactive.AbstractServerHttpResponse.getHeaders(),org.springframework.http.server.reactive.AbstractServerHttpResponse.getHeaders(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,options,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/http/server/reactive/MockServerHttpRequest.java#L183,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),"org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.options(java.lang.String, java.lang.Object...)","org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.options(String, Object)",org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.options(String),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,header,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/http/server/reactive/MockServerHttpRequest.java#L280,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),"org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.BaseBuilder.header(java.lang.String, java.lang.String...)","org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.BaseBuilder.header(String, String)","org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.BaseBuilder.header(String, String)",#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,getResponse,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/server/MockServerWebExchange.java#L50,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.testfixture.server.MockServerWebExchange.getResponse(),org.springframework.web.testfixture.server.MockServerWebExchange.getResponse(),org.springframework.web.testfixture.server.MockServerWebExchange.getResponse(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,from,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/server/MockServerWebExchange.java#L69,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.testfixture.server.MockServerWebExchange.from(org.springframework.web.testfixture.http.server.reactive.MockServerHttpRequest.BaseBuilder<?>),org.springframework.web.testfixture.server.MockServerWebExchange.from(BaseBuilder),org.springframework.web.testfixture.server.MockServerWebExchange.from(B),#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,registerMapping,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/AbstractHandlerMethodMapping.java#L132,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),"org.springframework.web.reactive.result.method.AbstractHandlerMethodMapping.registerMapping(T, java.lang.Object, java.lang.reflect.Method)","org.springframework.web.reactive.result.method.AbstractHandlerMethodMapping.registerMapping(T, Object, Method)","org.springframework.web.reactive.result.method.AbstractHandlerMethodMapping.registerMapping(String, MyHandler, Method)",#test-code #test-case-method,#main-code,1,0,,
spring-framework,ambiguousMatchOnPreFlightRequestWithCorsConfig,block,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webflux/src/test/java/org/springframework/web/reactive/result/method/HandlerMethodMappingTests.java#L133,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/main/java/org/springframework/web/servlet/function/AsyncServerResponse.java#L43,org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.reactive.result.method.HandlerMethodMappingTests.ambiguousMatchOnPreFlightRequestWithCorsConfig(),org.springframework.web.servlet.function.AsyncServerResponse.block(),org.springframework.web.servlet.function.AsyncServerResponse.block(),org.springframework.web.servlet.function.AsyncServerResponse.block(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,2,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,isEqualTo,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/MediaTypeAssert.java#L55,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.test.http.MediaTypeAssert.isEqualTo(java.lang.String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),#test-code #test-case-method,#main-code,1,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,assertThat,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/test/java/org/springframework/test/http/HttpHeadersAssertTests.java#L459,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.test.http.HttpHeadersAssertTests.assertThat(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),org.springframework.test.http.HttpHeadersAssertTests.assertThat(HttpHeaders),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,setCookies,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletRequest.java#L1001,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.testfixture.servlet.MockHttpServletRequest.setCookies(jakarta.servlet.http.Cookie),org.springframework.web.testfixture.servlet.MockHttpServletRequest.setCookies(Cookie),org.springframework.web.testfixture.servlet.MockHttpServletRequest.setCookies(Cookie),#test-code #test-case-method,#main-code,1,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,addPreferredLocale,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletRequest.java#L771,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.testfixture.servlet.MockHttpServletRequest.addPreferredLocale(java.util.Locale),org.springframework.web.testfixture.servlet.MockHttpServletRequest.addPreferredLocale(Locale),org.springframework.web.testfixture.servlet.MockHttpServletRequest.addPreferredLocale(Locale),#test-code #test-case-method,#main-code,1,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,getLocale,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletRequest.java#L810,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.testfixture.servlet.MockHttpServletRequest.getLocale(),org.springframework.web.testfixture.servlet.MockHttpServletRequest.getLocale(),org.springframework.web.testfixture.servlet.MockHttpServletRequest.getLocale(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,resolveLocaleWithCookieWithoutLocale,resolveLocale,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/i18n/CookieLocaleResolverTests.java#L325,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/main/java/org/springframework/web/servlet/i18n/CookieLocaleResolver.java#L262,org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolverTests.resolveLocaleWithCookieWithoutLocale(),org.springframework.web.servlet.i18n.CookieLocaleResolver.resolveLocale(jakarta.servlet.http.HttpServletRequest),org.springframework.web.servlet.i18n.CookieLocaleResolver.resolveLocale(HttpServletRequest),org.springframework.web.servlet.i18n.CookieLocaleResolver.resolveLocale(HttpServletRequest),#test-code #test-case-method,#main-code,1,1,,
spring-framework,statusCodeAndReason,as,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-core/src/main/java/org/springframework/core/ResolvableType.java#L484,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.core.ResolvableType.as(java.lang.Class<?>),org.springframework.core.ResolvableType.as(Class),org.springframework.core.ResolvableType.as(Class),#test-code #test-case-method,#main-code,2,0,,
spring-framework,statusCodeAndReason,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,3,0,,
spring-framework,statusCodeAndReason,isEqualTo,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/MediaTypeAssert.java#L55,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.test.http.MediaTypeAssert.isEqualTo(java.lang.String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),#test-code #test-case-method,#main-code,2,0,,
spring-framework,statusCodeAndReason,isCommitted,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletResponse.java#L416,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.isCommitted(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.isCommitted(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.isCommitted(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,statusCodeAndReason,getStatus,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/annotation/ResponseStatusExceptionResolverTests.java#L81,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-web/src/testFixtures/java/org/springframework/web/testfixture/servlet/MockHttpServletResponse.java#L819,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolverTests.statusCodeAndReason(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.getStatus(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.getStatus(),org.springframework.web.testfixture.servlet.MockHttpServletResponse.getStatus(),#test-code #test-case-method,#main-code,2,0,,
